gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServiceCount,ContractValue
1,0,1,1,37,1,0,19.8,726.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.624324324324323,1,732.6
0,1,1,1,22,1,0,85.35,1961.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,89.16363636363636,2,1877.6999999999998
0,0,1,1,59,1,1,72.1,4194.85,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,71.09915254237289,4,4253.9
1,0,1,1,49,1,1,99.8,4872.45,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,99.43775510204081,4,4890.2
1,0,1,1,47,1,1,107.35,5118.95,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,108.91382978723404,5,5045.45
0,0,1,1,31,1,1,19.55,658.95,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.256451612903227,1,606.0500000000001
1,0,1,1,1,1,1,81.05,81.05,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.05,2,81.05
1,0,0,0,3,1,1,20.5,76.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,25.650000000000002,1,61.5
0,0,1,0,53,1,1,111.8,5809.75,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,109.61792452830188,6,5925.4
1,0,0,0,1,1,0,20.2,20.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,1,20.2
1,0,0,0,20,1,1,19.7,415.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.794999999999998,1,394.0
0,0,0,0,3,1,1,79.1,246.5,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,82.16666666666667,3,237.29999999999998
0,0,0,0,51,1,1,19.85,996.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,19.548039215686277,1,1012.35
0,0,1,0,51,1,1,60.5,3145.15,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,61.66960784313726,4,3085.5
0,0,1,1,13,1,0,19.55,265.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.407692307692308,1,254.15
0,0,0,0,1,1,0,20.9,20.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.9,1,20.9
1,0,0,1,1,1,1,21.05,21.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.05,1,21.05
1,0,0,0,63,1,0,71.5,4576.3,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,72.63968253968254,5,4504.5
1,0,0,0,3,1,0,54.65,189.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,63.03333333333333,2,163.95
1,0,0,0,46,1,0,19.2,908.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.742391304347827,1,883.1999999999999
1,0,0,0,1,1,1,49.8,49.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.8,1,49.8
1,0,0,1,8,0,0,25.5,215.2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26.9,0,204.0
0,0,1,1,71,1,0,20.5,1500.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,21.140140845070423,1,1455.5
1,0,1,1,55,1,1,90.4,5099.15,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,92.71181818181817,3,4972.0
0,0,0,0,70,1,1,90.25,6385.95,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,91.22785714285715,4,6317.5
0,0,0,0,2,1,0,80.75,159.45,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.725,2,161.5
1,0,1,1,67,1,0,104.6,6885.75,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,102.7723880597015,5,7008.2
1,0,1,0,65,1,1,91.85,5940.85,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,91.39769230769231,3,5970.25
1,0,1,0,14,1,0,50.2,668.85,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,47.775,2,702.8000000000001
0,0,1,1,20,1,1,95.5,1916.2,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,95.81,4,1910.0
1,0,0,1,1,1,1,75.35,75.35,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75.35,2,75.35
1,0,0,0,1,1,1,75.45,75.45,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.45,1,75.45
0,0,1,1,49,1,1,95.4,4613.95,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,94.16224489795918,3,4674.6
0,0,0,0,72,1,1,101.3,7261.25,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,100.85069444444444,5,7293.599999999999
0,0,1,0,46,1,0,53.1,2459.8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53.47391304347826,2,2442.6
1,0,0,0,24,1,1,84.85,2048.8,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,85.36666666666667,3,2036.3999999999999
0,0,1,1,5,0,0,34.25,163.55,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,32.71,2,171.25
0,0,1,1,33,1,0,88.6,2888.7,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,87.53636363636363,4,2923.7999999999997
0,0,0,0,42,1,1,60.15,2421.6,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,57.65714285714286,3,2526.2999999999997
1,0,0,0,23,1,1,99.95,2292.75,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,99.68478260869566,5,2298.85
1,0,0,0,8,1,0,70.7,553.4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.175,1,565.6
1,0,0,0,66,1,1,54.8,3465.7,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,52.51060606060606,3,3616.7999999999997
1,0,0,0,24,1,1,49.55,1210.4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.43333333333334,2,1189.1999999999998
1,1,0,0,24,1,0,54.8,1291.3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,53.80416666666667,2,1315.1999999999998
1,0,0,0,69,1,1,78.6,5356.45,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,77.62971014492753,6,5423.4
0,0,0,0,53,1,1,100.3,5200.8,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,98.12830188679246,5,5315.9
0,0,0,0,60,0,0,53.6,3237.05,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,53.950833333333335,4,3216.0
0,0,1,0,7,1,1,81.1,576.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,82.37857142857142,2,567.6999999999999
0,0,0,0,20,1,1,19.35,433.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,21.6875,1,387.0
0,0,1,1,23,1,0,85.6,1868.4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.23478260869565,2,1968.8
1,0,1,1,72,1,1,80.8,5728.55,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,79.56319444444445,6,5817.599999999999
1,0,1,0,11,1,1,74.95,825.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.06363636363636,1,824.45
1,0,0,0,21,1,0,19.6,390.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.59047619047619,1,411.6
1,1,0,0,1,1,1,93.55,93.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,93.55,3,93.55
1,1,0,0,31,1,1,90.7,2845.15,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,91.77903225806452,3,2811.7000000000003
0,0,0,0,57,1,0,69.75,3894.4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,68.32280701754387,5,3975.75
0,0,1,1,45,1,1,20.0,886.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.697777777777777,1,900.0
1,0,0,0,10,1,1,95.25,1021.55,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,102.155,4,952.5
0,0,1,0,58,1,1,102.1,5885.4,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,101.47241379310344,5,5921.799999999999
1,0,0,1,14,1,0,19.95,268.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.17142857142857,1,279.3
1,0,1,0,27,1,0,80.85,2204.35,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,81.64259259259259,5,2182.95
0,0,1,1,14,1,1,90.9,1259.0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,89.92857142857143,3,1272.6000000000001
0,0,1,1,12,0,0,29.2,309.1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,25.758333333333336,1,350.4
0,0,1,1,69,1,1,93.3,6398.05,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,92.72536231884058,4,6437.7
0,0,1,1,25,1,1,89.15,2257.75,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,90.31,4,2228.75
1,1,1,0,58,1,1,108.85,6287.25,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,108.40086206896552,6,6313.299999999999
0,0,1,1,35,0,1,46.35,1662.05,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,47.48714285714286,3,1622.25
0,1,0,0,16,1,1,84.75,1350.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,84.384375,2,1356.0
1,0,1,1,45,1,0,78.75,3600.65,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,80.01444444444445,5,3543.75
0,0,0,0,17,1,1,83.55,1329.15,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,78.18529411764706,3,1420.35
0,0,1,1,1,1,1,45.7,45.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.7,1,45.7
1,0,0,0,22,1,0,19.6,422.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.204545454545453,1,431.20000000000005
0,1,0,0,1,1,1,69.95,69.95,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.95,1,69.95
1,0,1,1,67,1,0,67.85,4627.65,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,69.06940298507462,5,4545.95
0,0,1,1,67,1,1,105.65,6717.9,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,100.26716417910447,5,7078.55
0,0,1,0,2,0,0,44.6,97.1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,48.55,2,89.2
1,0,0,0,23,1,1,74.95,1710.45,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.36739130434783,1,1723.8500000000001
0,1,0,0,9,1,0,75.5,637.4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,70.82222222222222,2,679.5
0,0,0,0,5,1,0,20.15,117.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,23.59,1,100.75
1,0,0,0,54,0,0,45.2,2460.55,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,45.56574074074074,3,2440.8
0,0,0,0,57,1,1,95.25,5464.65,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,95.87105263157895,4,5429.25
1,0,0,0,24,1,1,89.85,2165.05,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,90.21041666666667,3,2156.3999999999996
0,0,1,1,49,1,0,100.45,4941.8,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,100.8530612244898,4,4922.05
1,0,0,0,5,1,0,47.15,223.15,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.63,1,235.75
1,0,0,0,2,1,1,80.2,181.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,90.55,2,160.4
0,0,0,1,4,1,1,87.1,341.45,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,85.3625,3,348.4
1,0,1,1,70,1,1,79.25,5731.85,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,81.88357142857143,6,5547.5
1,0,0,0,5,1,1,75.9,357.75,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.55,1,379.5
